,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y0,y1
0,-0.6949930545117936,-1.1126411019141464,-0.2042609418996974,-0.15470719548999906,-0.2863903915000384,0.15432458169529906,-0.15118629255575772,0.6186546131715902,-0.4717550512013183,-0.6072013193959253,-0.16513531997194986,-0.2060669665401395,-0.5473977468362011,-0.7229296148311598,-0.2371429043837243,-0.9968133739309354,-0.57296767543962,-6.98011448667084,-5.540256534053911
1,0.6585131622720819,-0.3306075188751065,-0.2042609418996974,-0.15470719548999906,-0.8292392884285809,-0.6019107520894906,-0.7609662859570379,-0.6292265719190855,-0.4717550512013183,-0.6072013193959253,-0.16513531997194986,-0.2060669665401395,-0.3223627207256421,-0.6935854416414664,-0.2371429043837243,-0.525036293209553,-0.57296767543962,-8.603985070065333,-4.494091237501798
2,-0.6949930545117936,-1.1126411019141464,-0.2042609418996974,-0.15470719548999906,-1.0705054648412662,-0.7909695855356882,-0.6085212876067178,-0.6834822756186801,-0.4717550512013183,-0.6072013193959253,-0.16513531997194986,-0.2060669665401395,-0.5473977468362011,-0.9870271735384001,-0.2371429043837243,-0.7609248335702443,-0.57296767543962,-13.716558816832505,-6.191483107637728
3,0.25483586954706594,-0.8382433534793956,-0.2042609418996974,-0.15470719548999906,-0.3869179650053248,-0.3929509888068517,-0.8064323380966071,-0.13331040301577265,-0.4717550512013183,-0.6072013193959253,-0.16513531997194986,-0.2060669665401395,-0.2315591136985745,-0.3805809276180701,-0.2371429043837243,-0.16913428494605445,0.02845294720212437,-6.57116037216368,-1.9578116724330157
4,-0.4988327332387682,-0.6592883001523843,-0.2042609418996974,-0.15470719548999906,-0.4568501900524781,0.6338216230443481,-0.2506069436537928,-0.44287002442917417,-0.4717550512013183,-0.2618830045102326,-0.16513531997194986,-0.2060669665401395,-0.5473977468362011,-0.414603157403222,-0.2371429043837243,-0.5523856891934021,-0.57296767543962,-5.879415121040679,-5.042315651703518
5,0.19255200567435315,1.4514034326400789,-0.2042609418996974,-0.15470719548999906,2.0521116872540714,1.1925985030801531,-0.01373588420711072,2.9400871813017835,0.4853199197224918,-0.08639336907652034,-0.16513531997194986,-0.2060669665401395,0.19042201090333666,0.8958104307970101,-0.2371429043837243,3.41159541313771,-0.57296767543962,23.242392343119985,8.883874013369308
6,0.7883014296349191,0.8156608836615727,-0.2042609418996974,-0.15470719548999906,1.948626756432548,0.3485631092085132,0.7572188346002587,1.309857413728066,-0.4717550512013183,-0.1720056348824494,-0.16513531997194986,-0.2060669665401395,-0.05417029234730472,1.5381796206760368,-0.2371429043837243,1.5559530217532616,-0.57296767543962,16.04980199853485,5.734071327622874
7,-0.07976295597366914,1.849607318688271,-0.2042609418996974,-0.15470719548999906,1.0021903234313505,-0.21806402963811986,1.1653841477424611,1.4242696074989014,-0.4717550512013183,-0.005510316186005625,-0.16513531997194986,-0.2060669665401395,-0.13824315390791164,-0.2916591906796061,-0.2371429043837243,0.4685548313400243,-0.57296767543962,9.732385645031858,2.6448933221355717
8,0.2226382789010042,1.5383201965232798,-0.2042609418996974,-0.15470719548999906,1.3442009278992588,-0.7909695855356882,0.4301717520005444,0.5726752032566801,-0.4717550512013183,-0.3379700908409781,-0.16513531997194986,-0.2060669665401395,-0.2422655080422225,1.2441247066135412,-0.2371429043837243,2.4415619601401612,-0.57296767543962,11.521491237279493,8.338521382314283
9,-0.6949930545117936,-1.1126411019141464,-0.2042609418996974,-0.15470719548999906,1.2215232110792458,-0.7909695855356882,1.119188693696907,-1.0090164978162477,-0.4717550512013183,-0.6072013193959253,-0.16513531997194986,-0.2060669665401395,2.4530692679712502,-0.7718365701473158,-0.2371429043837243,-0.21051823939529887,-0.57296767543962,-0.0558361461936629,-6.787821422606578
10,-0.6949930545117936,-1.1126411019141464,-0.2042609418996974,-0.15470719548999906,-0.2975601218895155,-0.5108824248746553,-0.913411284307358,-0.7678800369291608,-0.4717550512013183,-0.6072013193959253,-0.16513531997194986,-0.2060669665401395,-0.5473977468362011,-0.8153094193172319,-0.2371429043837243,-0.8220811218119051,-0.57296767543962,-12.143521287724592,-5.469878651098328
11,1.023744998547096,-0.8643764723779428,-0.2042609418996974,-0.15470719548999906,-0.19543687261430304,1.6097775058445931,1.3127696439830292,-0.38895131267802296,0.4549365873122149,1.409896138983995,-0.16513531997194986,-0.2060669665401395,1.7386723596837637,0.029305935984000563,-0.2371429043837243,-0.6972723702983117,-0.57296767543962,9.503759748057755,-10.7795572879916
12,1.7659273396407067,-1.1126411019141464,-0.2042609418996974,-0.15470719548999906,-1.1911385530476089,-0.10348291845860663,-0.913411284307358,-0.8117230298177219,-0.4717550512013183,-0.6072013193959253,-0.16513531997194986,-0.2060669665401395,-0.5473977468362011,-0.9496800440242448,-0.2371429043837243,-0.9968133739309354,-0.57296767543962,-10.521952229038945,-7.572327285660205
13,0.15094833097812851,2.7975268132810527,-0.2042609418996974,-0.15470719548999906,3.2572065745612795,1.0996187489262863,1.1827074430095426,1.1612116501675362,-0.4717550512013183,-0.11080624174774184,-0.16513531997194986,-0.2060669665401395,0.2964836010783952,0.5608779622179252,-0.2371429043837243,1.730647873989556,-0.57296767543962,22.257647240839695,8.135837796276505
14,-0.4159196077522305,0.17731120000591907,-0.2042609418996974,-0.15470719548999906,1.0225407975430099,0.3005040920918398,-0.2219081990069377,-0.2035709995954611,-0.4717550512013183,-0.2796829176486707,-0.16513531997194986,-0.2060669665401395,0.00938994663322335,0.1921850645381416,-0.2371429043837243,0.6568382492161765,-0.57296767543962,2.583357376709936,0.281734132360272
