,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y0,y1
0,0.1253137435390399,-1.1126411019141464,-0.2042609418996974,-0.15470719548999906,-0.8255837403011146,-0.561807363176661,-0.5438476519429457,-0.7459585404848804,-0.4717550512013183,-0.12584851682798984,-0.16513531997194986,-0.2060669665401395,-0.001858289598482384,-0.9141113492488592,-0.2371429043837243,-0.8538506221971832,-0.57296767543962,6.150875355445437,0.5413216296979607
1,0.7297503315764957,0.9453420113464838,-0.2042609418996974,-0.15470719548999906,0.7770855176874579,-0.1939416904424333,-0.3517718167009158,1.3896567183763626,0.2964235438822668,-0.6072013193959253,2.1446246553417425,-0.2060669665401395,0.4001181525766803,0.9991100223534712,-0.2371429043837243,0.7102747471003823,1.8327148151273616,-8.074786390228516,9.139582990158823
2,-0.5056914857308321,1.8404927081633504,-0.2042609418996974,-0.15470719548999906,1.3564972957856531,0.10805144064203487,0.6643411461714801,1.6165042686256732,-0.06349230136668572,-0.051794239509845325,-0.16513531997194986,-0.2060669665401395,-0.4215040259351889,1.1351926805022234,-0.2371429043837243,2.7477110080185043,-0.57296767543962,-7.381738747263986,-2.600250756283655
3,-0.6949930545117936,-1.1126411019141464,-0.2042609418996974,-0.15470719548999906,-1.1911385530476089,-0.7909695855356882,-0.913411284307358,-1.0090164978162477,-0.4717550512013183,-0.6072013193959253,-0.16513531997194986,-0.2060669665401395,-0.5473977468362011,-1.1630922126765602,-0.2371429043837243,-0.9968133739309354,-0.57296767543962,10.93760437277902,7.430287987801836
4,-0.6949930545117936,-1.1126411019141464,-0.2042609418996974,-0.15470719548999906,-1.1911385530476089,-0.7909695855356882,-0.913411284307358,-1.0090164978162477,-0.4717550512013183,-0.6072013193959253,-0.16513531997194986,-0.2060669665401395,-0.5473977468362011,-1.1630922126765602,-0.2371429043837243,-0.9968133739309354,-0.57296767543962,11.730598292807521,7.388077542382495
5,-0.6949930545117936,-1.1126411019141464,-0.2042609418996974,-0.15470719548999906,-0.9613612421783848,-0.07074545812160292,-0.913411284307358,-1.0090164978162477,-0.4717550512013183,-0.6072013193959253,-0.16513531997194986,-0.2060669665401395,-0.5473977468362011,-1.051304886239633,-0.2371429043837243,-0.8844854975687015,-0.57296767543962,10.56467332393657,2.4818310417755396
6,0.583910457409979,0.6115274276207454,-0.2042609418996974,-0.15470719548999906,0.6326057725915895,0.6976826463241307,0.8150989332080828,0.6998245635883074,0.9073372297361428,0.6435579313711517,-0.16513531997194986,-0.2060669665401395,-0.19301187894555685,0.5836947897965219,-0.2371429043837243,0.15476847664881732,-0.57296767543962,-3.7131310251391674,-7.468636680957217
7,-0.6949930545117936,0.3871493313114094,-0.2042609418996974,-0.15470719548999906,-0.4970851688467338,-0.16940629749339525,-0.4957537545804536,-0.5036209017104353,-0.4717550512013183,-0.6072013193959253,-0.16513531997194986,-0.2060669665401395,-0.4240908832139771,-0.4234582583062068,-0.2371429043837243,0.13415907985320144,2.0881126137834403,-2.5047754201612573,7.95860002629432
8,0.5940604852823729,1.1217405639116842,-0.2042609418996974,-0.15470719548999906,1.2598194295574598,0.28936660558544125,0.3448648925524244,-0.07891872010891089,0.4549365873122149,-0.3550641370984349,-0.16513531997194986,-0.2060669665401395,-0.5473977468362011,0.6068737892414547,-0.2371429043837243,1.1748589024055869,-0.57296767543962,-4.778799254489554,-2.5389263106055644
9,-0.6949930545117936,0.13861263094831738,-0.2042609418996974,-0.15470719548999906,0.8354973288189491,0.7215010820338914,1.2817966919372503,0.7271660205707795,1.8635078778527816,0.6635700793834243,-0.16513531997194986,-0.2060669665401395,-0.1873417050593067,0.7149348714638154,-0.2371429043837243,1.3620720296759763,-0.57296767543962,-3.7731498686759974,-7.000796542393259
